original_image_file,cropped_image_file,Date,Tag Number,Tag Number 3,det_num,det_confidence,species1,prob1,Human_verified_spp,species2,prob2,species3,prob3,entropy,classification_precision,Species,Trademark/Cultivar,AscensionNumber,EYB_Inflorescence Type,RHS_InflorescentType,Flower Type,False Sepals,Color,SterileFloretLength(in),SterileFloretLength(cm),PanicleLength(in),AvgInflorescencesPerPanicle
Braatz_images\8-12-21_done\D1\Q8124624.JPG,Q8124624_1.jpg,2021-08-12,D1,D1,1,0.7819,Syrphidae,62.5,,Wasp,34.6,Nomada,1,0.8162,0.9836,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\8-12-21_done\D1\Q8124625.JPG,Q8124625_1.jpg,2021-08-12,D1,D1,1,0.7851,Syrphidae,97.5,,Wasp,2,Diptera,0.1,0.1394,0.9836,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\8-12-21_done\D1\Q8124626.JPG,Q8124626_1.jpg,2021-08-12,D1,D1,1,0.7928,Syrphidae,96.8,,Coleoptera,1.7,Apis_mellifera,0.7,0.1955,0.9836,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\8-12-21_done\D1\Q8124627.JPG,Q8124627_1.jpg,2021-08-12,D1,D1,1,0.7608,Syrphidae,100,,Wasp,0,Lasioglossum,0,0.0046,0.9836,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\8-12-21_done\D16\Q8124691.JPG,Q8124691_1.jpg,2021-08-12,D16,D16,1,0.8637,Lepidoptera,100,,Diptera,0,Coleoptera,0,0.0025,0.9686,Hydrangea paniculata,Green Spire,95054,Open,Open to half-open,Lacy panicle,4,Green-white,1.25,,10,109.8
Braatz_images\8-12-21_done\D16\Q8124692.JPG,Q8124692_1.jpg,2021-08-12,D16,D16,1,0.823,Lepidoptera,100,,Diptera,0,Andrena_fulva,0,0.0009,0.9686,Hydrangea paniculata,Green Spire,95054,Open,Open to half-open,Lacy panicle,4,Green-white,1.25,,10,109.8
Braatz_images\8-12-21_done\D16\Q8124694.JPG,Q8124694_1.jpg,2021-08-12,D16,D16,1,0.8565,Lepidoptera,100,,Coleoptera,0,Apis_dorsata,0,0.0025,0.9686,Hydrangea paniculata,Green Spire,95054,Open,Open to half-open,Lacy panicle,4,Green-white,1.25,,10,109.8
Braatz_images\8-12-21_done\D16\Q8124695.JPG,Q8124695_1.jpg,2021-08-12,D16,D16,1,0.8026,Apis_mellifera,98.8,,Colletes_hederae,1,Apis_mellifera,0.2,0.0733,0.9707,Hydrangea paniculata,Green Spire,95054,Open,Open to half-open,Lacy panicle,4,Green-white,1.25,,10,109.8
Braatz_images\8-12-21_done\D16\Q8124697.JPG,Q8124697_1.jpg,2021-08-12,D16,D16,1,0.8075,Apis_mellifera,99.8,,Colletes_hederae,0.1,Apis_mellifera,0.1,0.0203,0.9707,Hydrangea paniculata,Green Spire,95054,Open,Open to half-open,Lacy panicle,4,Green-white,1.25,,10,109.8
Braatz_images\8-12-21_done\D16\Q8124698.JPG,Q8124698_1.jpg,2021-08-12,D16,D16,1,0.733,Coleoptera,89.2,,Diptera,2.8,Wasp,2.6,0.6298,0.9916,Hydrangea paniculata,Green Spire,95054,Open,Open to half-open,Lacy panicle,4,Green-white,1.25,,10,109.8
Braatz_images\8-12-21_done\D16\Q8124701.JPG,Q8124701_1.jpg,2021-08-12,D16,D16,1,0.7881,Wasp,100,,Syrphidae,0,Nomada,0,0.0001,0.9575,Hydrangea paniculata,Green Spire,95054,Open,Open to half-open,Lacy panicle,4,Green-white,1.25,,10,109.8
Braatz_images\8-12-21_done\D16\Q8124703.JPG,Q8124703_1.jpg,2021-08-12,D16,D16,1,0.7828,Apis_mellifera,82.5,,Apis_florea,5.9,Syrphidae,3.8,0.9556,0.9707,Hydrangea paniculata,Green Spire,95054,Open,Open to half-open,Lacy panicle,4,Green-white,1.25,,10,109.8
Braatz_images\8-12-21_done\D16\Q8124704.JPG,Q8124704_1.jpg,2021-08-12,D16,D16,1,0.7001,Meliponini,99.5,,Lasioglossum,0.3,Eulaema,0,0.0375,0.9634,Hydrangea paniculata,Green Spire,95054,Open,Open to half-open,Lacy panicle,4,Green-white,1.25,,10,109.8
Braatz_images\8-12-21_done\D3\Q8124629.JPG,Q8124629_1.jpg,2021-08-12,D3,D3,1,0.7923,Bombus_impatiens,98,,Bombus_griseocollis,0.3,Bombus_ternarius,0.2,0.1708,0.9491,Hydrangea paniculata,Vanilla Strawberry,10063,Dense,0,Mop-like panicle,5,Pink-white,1,,12,349.6
Braatz_images\8-12-21_done\D3\Q8124630.JPG,Q8124630_1.jpg,2021-08-12,D3,D3,1,0.7987,Bombus_impatiens,97.8,,Bombus_griseocollis,1,Bombus_bimaculatus,0.4,0.1452,0.9491,Hydrangea paniculata,Vanilla Strawberry,10063,Dense,0,Mop-like panicle,5,Pink-white,1,,12,349.6
Braatz_images\8-12-21_done\D3\Q8124631.JPG,Q8124631_1.jpg,2021-08-12,D3,D3,1,0.7374,Bombus_impatiens,97.3,,Bombus_affinis,0.9,Bombus_flavidus,0.9,0.1837,0.9491,Hydrangea paniculata,Vanilla Strawberry,10063,Dense,0,Mop-like panicle,5,Pink-white,1,,12,349.6
Braatz_images\8-12-21_done\D3\Q8124632.JPG,Q8124632_1.jpg,2021-08-12,D3,D3,1,0.7135,Wasp,52.5,,Meliponini,41.1,Hylaeus_leptocephalus,3.2,0.996,0.9575,Hydrangea paniculata,Vanilla Strawberry,10063,Dense,0,Mop-like panicle,5,Pink-white,1,,12,349.6
Braatz_images\8-12-21_done\D3\Q8124633.JPG,Q8124633_1.jpg,2021-08-12,D3,D3,1,0.7518,Wasp,60,,Hylaeus_leptocephalus,9.1,Meliponini,5.7,1.7244,0.9575,Hydrangea paniculata,Vanilla Strawberry,10063,Dense,0,Mop-like panicle,5,Pink-white,1,,12,349.6
Braatz_images\8-12-21_done\D3\Q8124634.JPG,Q8124634_1.jpg,2021-08-12,D3,D3,1,0.7216,Wasp,97.8,,Syrphidae,1.3,Nomada,0.7,0.1278,0.9575,Hydrangea paniculata,Vanilla Strawberry,10063,Dense,0,Mop-like panicle,5,Pink-white,1,,12,349.6
Braatz_images\8-12-21_done\D3\Q8124636.JPG,Q8124636_1.jpg,2021-08-12,D3,D3,1,0.7357,Wasp,99.9,,Nomada,0.1,Syrphidae,0,0.0098,0.9575,Hydrangea paniculata,Vanilla Strawberry,10063,Dense,0,Mop-like panicle,5,Pink-white,1,,12,349.6
Braatz_images\8-12-21_done\D4\Q8124638.JPG,Q8124638_1.jpg,2021-08-12,D4,D4,1,0.717,Wasp,64.4,,Syrphidae,24.7,Coleoptera,8.5,0.97,0.9575,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\8-12-21_done\D4\Q8124640.JPG,Q8124640_1.jpg,2021-08-12,D4,D4,1,0.7287,Hylaeus,58.1,,Wasp,30.5,Hylaeus_modestus,4.7,1.1563,0.9337,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\8-12-21_done\D4\Q8124641.JPG,Q8124641_1.jpg,2021-08-12,D4,D4,1,0.741,Wasp,99.5,,Syrphidae,0.3,Coelioxys,0.1,0.039,0.9575,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\8-12-21_done\D4\Q8124642.JPG,Q8124642_1.jpg,2021-08-12,D4,D4,1,0.7342,Apis_mellifera,98.8,,Apis_mellifera,1.1,Osmia_bicornis,0.1,0.0718,0.9707,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\8-12-21_done\D5\Q8124647.JPG,Q8124647_1.jpg,2021-08-12,D5,D5,1,0.7689,Bombus_impatiens,99.6,,Bombus_affinis,0.2,Bombus_bimaculatus,0.1,0.0331,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\8-12-21_done\D5\Q8124648.JPG,Q8124648_1.jpg,2021-08-12,D5,D5,1,0.7268,Lepidoptera,99.9,,Diptera,0.1,Coleoptera,0,0.0104,0.9686,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\8-12-21_done\D5\Q8124649.JPG,Q8124649_1.jpg,2021-08-12,D5,D5,1,0.8083,Lepidoptera,99.8,,Wasp,0.1,Coleoptera,0,0.0123,0.9686,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\8-12-21_done\D5\Q8124650.JPG,Q8124650_1.jpg,2021-08-12,D5,D5,1,0.7877,Lepidoptera,100,,Wasp,0,Coleoptera,0,0.0022,0.9686,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\8-12-21_done\D5\Q8124651.JPG,Q8124651_1.jpg,2021-08-12,D5,D5,1,0.8532,Bombus_impatiens,99.4,,Bombus_bimaculatus,0.3,Bombus_griseocollis,0.1,0.0474,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\8-12-21_done\D5\Q8124652.JPG,Q8124652_1.jpg,2021-08-12,D5,D5,1,0.8166,Bombus_impatiens,59.7,,Bombus_griseocollis,18.9,Bombus_affinis,14.3,1.1858,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\8-12-21_done\D5\Q8124653.JPG,Q8124653_1.jpg,2021-08-12,D5,D5,1,0.8409,Bombus_impatiens,97.4,,Bombus_bimaculatus,1.8,Bombus_citrinus,0.2,0.1624,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\8-12-21_done\D5\Q8124654.JPG,Q8124654_1.jpg,2021-08-12,D5,D5,1,0.8032,Bombus_impatiens,94.4,,Bombus_affinis,2.8,Bombus_bimaculatus,1.3,0.2979,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\8-12-21_done\D5\Q8124655.JPG,Q8124655_1.jpg,2021-08-12,D5,D5,1,0.7531,Bombus_impatiens,98,,Bombus_bimaculatus,1.5,Bombus_griseocollis,0.3,0.1186,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\8-12-21_done\D5\Q8124656.JPG,Q8124656_1.jpg,2021-08-12,D5,D5,1,0.7773,Bombus_impatiens,99.7,,Bombus_bimaculatus,0.1,Bombus_griseocollis,0.1,0.023,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\8-12-21_done\D5\Q8124657.JPG,Q8124657_1.jpg,2021-08-12,D5,D5,1,0.801,Bombus_impatiens,99.7,,Xylocopa_virginica,0.1,Bombus_bimaculatus,0.1,0.0271,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\8-12-21_done\D5\Q8124658.JPG,Q8124658_1.jpg,2021-08-12,D5,D5,1,0.7837,Bombus_impatiens,83.7,,Bombus_bimaculatus,15.1,Bombus_griseocollis,0.7,0.5117,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\8-12-21_done\D5\Q8124659.JPG,Q8124659_1.jpg,2021-08-12,D5,D5,1,0.8719,Bombus_impatiens,99.9,,Bombus_bimaculatus,0,Bombus_vagans_sandersoni,0,0.0131,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\8-12-21_done\D5\Q8124660.JPG,Q8124660_1.jpg,2021-08-12,D5,D5,1,0.7483,Bombus_impatiens,34.2,,Andrena_cineraria,9.9,Andrena_milwaukeensis,6.6,2.6785,0.9491,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\8-12-21_done\D5\Q8124661.JPG,Q8124661_1.jpg,2021-08-12,D5,D5,1,0.7969,Wasp,100,,Syrphidae,0,Nomada,0,0.0027,0.9575,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\8-12-21_done\D5\Q8124662.JPG,Q8124662_1.jpg,2021-08-12,D5,D5,1,0.7996,Wasp,98.7,,Syrphidae,1.3,Hylaeus,0,0.0692,0.9575,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\8-12-21_done\D5\Q8124663.JPG,Q8124663_1.jpg,2021-08-12,D5,D5,1,0.8127,Wasp,100,,Syrphidae,0,Nomada,0,0.0008,0.9575,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\8-12-21_done\D5\Q8124665.JPG,Q8124665_1.jpg,2021-08-12,D5,D5,1,0.7485,Wasp,98.5,,Syrphidae,1.5,Anthidium_florentinum,0,0.0811,0.9575,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\8-12-21_done\D5\Q8124666.JPG,Q8124666_1.jpg,2021-08-12,D5,D5,1,0.7257,Wasp,89.4,,Nomada,8.4,Coelioxys,0.4,0.4553,0.9575,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\8-12-21_done\D7\Q8124668.JPG,Q8124668_1.jpg,2021-08-12,D7,D7,1,0.8183,Wasp,98.8,,Syrphidae,0.7,Coleoptera,0.4,0.0734,0.9575,Hydrangea paniculata,Pink Diamond,97033,Open,Dense,Lacy panicle,4,Pink,2,,8,160.7
Braatz_images\8-12-21_done\D7\Q8124669.JPG,Q8124669_1.jpg,2021-08-12,D7,D7,1,0.7826,Wasp,97.7,,Coleoptera,1.3,Syrphidae,1,0.1273,0.9575,Hydrangea paniculata,Pink Diamond,97033,Open,Dense,Lacy panicle,4,Pink,2,,8,160.7
Braatz_images\8-12-21_done\D7\Q8124670.JPG,Q8124670_1.jpg,2021-08-12,D7,D7,1,0.8381,Bombus_affinis,100,,Bombus_terricola,0,Bombus_hypocrita,0,0.0033,0.9677,Hydrangea paniculata,Pink Diamond,97033,Open,Dense,Lacy panicle,4,Pink,2,,8,160.7
Braatz_images\8-12-21_done\D7\Q8124672.JPG,Q8124672_1.jpg,2021-08-12,D7,D7,1,0.826,Bombus_affinis,98.4,,Bombus_citrinus,0.9,Bombus_griseocollis,0.2,0.1049,0.9677,Hydrangea paniculata,Pink Diamond,97033,Open,Dense,Lacy panicle,4,Pink,2,,8,160.7
Braatz_images\8-12-21_done\D7\Q8124673.JPG,Q8124673_1.jpg,2021-08-12,D7,D7,1,0.7811,Xylocopa_virginica,96.2,,Habropoda,3.1,Xylocopa_tabaniformis,0.4,0.1873,0.9751,Hydrangea paniculata,Pink Diamond,97033,Open,Dense,Lacy panicle,4,Pink,2,,8,160.7
Braatz_images\8-12-21_done\D7\Q8124674.JPG,Q8124674_1.jpg,2021-08-12,D7,D7,1,0.827,Xylocopa_virginica,99.6,,Habropoda,0.4,Xylocopa_tabaniformis,0,0.0317,0.9751,Hydrangea paniculata,Pink Diamond,97033,Open,Dense,Lacy panicle,4,Pink,2,,8,160.7
Braatz_images\8-12-21_done\D7\Q8124675.JPG,Q8124675_1.jpg,2021-08-12,D7,D7,1,0.8144,Xylocopa_virginica,98.7,,Bombus_griseocollis,0.9,Xylocopa,0.1,0.0832,0.9751,Hydrangea paniculata,Pink Diamond,97033,Open,Dense,Lacy panicle,4,Pink,2,,8,160.7
Braatz_images\8-12-21_done\D7\Q8124676.JPG,Q8124676_1.jpg,2021-08-12,D7,D7,1,0.7646,Bombus_affinis,100,,Bombus_hypocrita,0,Bombus_fraternus,0,0.0001,0.9677,Hydrangea paniculata,Pink Diamond,97033,Open,Dense,Lacy panicle,4,Pink,2,,8,160.7
Braatz_images\8-12-21_done\D7\Q8124678.JPG,Q8124678_1.jpg,2021-08-12,D7,D7,1,0.779,Bombus_impatiens,99.4,,Xylocopa_virginica,0.1,Bombus_bimaculatus,0.1,0.0583,0.9491,Hydrangea paniculata,Pink Diamond,97033,Open,Dense,Lacy panicle,4,Pink,2,,8,160.7
Braatz_images\8-12-21_done\D7\Q8124680.JPG,Q8124680_1.jpg,2021-08-12,D7,D7,1,0.7074,Diptera,99.8,,Syrphidae,0.1,Lepidoptera,0.1,0.0147,0.9755,Hydrangea paniculata,Pink Diamond,97033,Open,Dense,Lacy panicle,4,Pink,2,,8,160.7
Braatz_images\8-12-21_done\D7\Q8124681.JPG,Q8124681_1.jpg,2021-08-12,D7,D7,1,0.7799,Coleoptera,30.7,,Bombus_pratorum,17.9,Bombus_hypnorum,12.1,2.4056,0.9916,Hydrangea paniculata,Pink Diamond,97033,Open,Dense,Lacy panicle,4,Pink,2,,8,160.7
Braatz_images\8-12-21_done\D7\Q8124682.JPG,Q8124682_1.jpg,2021-08-12,D7,D7,1,0.762,Wasp,91.9,,Syrphidae,6.9,Nomada,0.5,0.3335,0.9575,Hydrangea paniculata,Pink Diamond,97033,Open,Dense,Lacy panicle,4,Pink,2,,8,160.7
Braatz_images\8-12-21_done\D8\Q8124686.JPG,Q8124686_1.jpg,2021-08-12,D8,D8,1,0.789,Bombus_impatiens,92.9,,Bombus_vagans_sandersoni,2.8,Bombus_rufocinctus,1.8,0.3956,0.9491,Hydrangea paniculata,Limelight,1072,Very dense,0,Mop-like panicle,4,Green-white,0,,0,104.4
Braatz_images\8-12-21_done\D8\Q8124687.JPG,Q8124687_1.jpg,2021-08-12,D8,D8,1,0.8536,Bombus_affinis,100,,Bombus_vagans_sandersoni,0,Bombus_perplexus,0,0.0019,0.9677,Hydrangea paniculata,Limelight,1072,Very dense,0,Mop-like panicle,4,Green-white,0,,0,104.4
Braatz_images\8-12-21_done\D8\Q8124688.JPG,Q8124688_1.jpg,2021-08-12,D8,D8,1,0.8493,Bombus_affinis,99.5,,Bombus_nevadensis,0.2,Bombus_griseocollis,0.2,0.0417,0.9677,Hydrangea paniculata,Limelight,1072,Very dense,0,Mop-like panicle,4,Green-white,0,,0,104.4
Braatz_images\8-12-21_done\Korean Maackia\Q8124718.JPG,Q8124718_1.jpg,2021-08-12,Korean Maackia,,1,0.8268,Bombus_impatiens,64.1,,Bombus_bimaculatus,27.2,Bombus_griseocollis,5.9,0.94,0.9491,,,,,,,,,,,,
Braatz_images\8-12-21_done\Korean Maackia\Q8124719.JPG,Q8124719_1.jpg,2021-08-12,Korean Maackia,,1,0.8661,Bombus_impatiens,98.6,,Bombus_bimaculatus,0.6,Bombus_griseocollis,0.5,0.095,0.9491,,,,,,,,,,,,
Braatz_images\8-12-21_done\Korean Maackia\Q8124720.JPG,Q8124720_1.jpg,2021-08-12,Korean Maackia,,1,0.7851,Bombus_impatiens,99.1,,Bombus_bimaculatus,0.3,Bombus_citrinus,0.2,0.0714,0.9491,,,,,,,,,,,,
Braatz_images\8-12-21_done\Korean Maackia\Q8124722.JPG,Q8124722_1.jpg,2021-08-12,Korean Maackia,,1,0.7934,Bombus_griseocollis,98.3,,Bombus_bimaculatus,1.6,Bombus_impatiens,0.1,0.0972,0.9572,,,,,,,,,,,,
Braatz_images\8-12-21_done\Korean Maackia\Q8124723.JPG,Q8124723_1.jpg,2021-08-12,Korean Maackia,,1,0.8048,Bombus_impatiens,75.9,,Xylocopa_virginica,12.5,Habropoda,4.4,0.9057,0.9491,,,,,,,,,,,,
Braatz_images\8-12-21_done\Korean Maackia\Q8124724.JPG,Q8124724_1.jpg,2021-08-12,Korean Maackia,,1,0.8301,Bombus_griseocollis,96.2,,Bombus_rufocinctus,3.1,Xylocopa_virginica,0.3,0.1881,0.9572,,,,,,,,,,,,
Braatz_images\8-12-21_done\Korean Maackia\Q8124725.JPG,Q8124725_1.jpg,2021-08-12,Korean Maackia,,1,0.7785,Bombus_griseocollis,83.9,,Bombus_impatiens,5.8,Bombus_bimaculatus,5.4,0.7535,0.9572,,,,,,,,,,,,
Braatz_images\8-12-21_done\Korean Maackia\Q8124726.JPG,Q8124726_1.jpg,2021-08-12,Korean Maackia,,1,0.7705,Bombus_griseocollis,99.8,,Xylocopa_virginica,0,Bombus_nevadensis,0,0.0144,0.9572,,,,,,,,,,,,
Braatz_images\8-17-21_done\D1\Q8174763.JPG,Q8174763_1.jpg,2021-08-17,D1,D1,1,0.7754,Apis_mellifera,92.2,,Syrphidae,6,Coleoptera,0.3,0.3689,0.9707,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\8-17-21_done\D1\Q8174765.JPG,Q8174765_1.jpg,2021-08-17,D1,D1,1,0.714,Brachymelecta,38.3,,Anthidium_punctatum,17.4,Anthidiellum,15.4,1.8817,0.9743,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\8-17-21_done\D1\Q8174767.JPG,Q8174767_1.jpg,2021-08-17,D1,D1,1,0.843,Wasp,92.1,,Meliponini,6.5,Dieunomia,1.1,0.3305,0.9575,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\8-17-21_done\D1\Q8174768.JPG,Q8174768_1.jpg,2021-08-17,D1,D1,1,0.7862,Wasp,100,,Syrphidae,0,Coleoptera,0,0.001,0.9575,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\8-17-21_done\D1\Q8174769.JPG,Q8174769_1.jpg,2021-08-17,D1,D1,1,0.8109,Bombus_impatiens,99.9,,Bombus_bimaculatus,0,Bombus_griseocollis,0,0.0068,0.9491,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\8-17-21_done\D1\Q8174770.JPG,Q8174770_1.jpg,2021-08-17,D1,D1,1,0.7908,Bombus_impatiens,96.1,,Bombus_affinis,1,Bombus_vagans_sandersoni,0.8,0.2517,0.9491,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\8-17-21_done\D1\Q8174772.JPG,Q8174772_1.jpg,2021-08-17,D1,D1,1,0.796,Wasp,89.3,,Syrphidae,10.3,Anthidiellum,0.2,0.3608,0.9575,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\8-17-21_done\D1\Q8174773.JPG,Q8174773_1.jpg,2021-08-17,D1,D1,1,0.7297,Apis_mellifera,95.4,,Apis_florea,3.5,Apis_mellifera,0.2,0.2495,0.9707,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\8-17-21_done\D1\Q8174774.JPG,Q8174774_1.jpg,2021-08-17,D1,D1,1,0.7101,Apis_mellifera,99.9,,Xylocopa_micans,0,Apis_mellifera,0,0.0089,0.9707,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\8-17-21_done\D1\Q8174776.JPG,Q8174776_1.jpg,2021-08-17,D1,D1,1,0.8417,Bombus_impatiens,98.2,,Xylocopa_virginica,0.6,Bombus_griseocollis,0.1,0.1467,0.9491,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\8-17-21_done\D1\Q8174777.JPG,Q8174777_1.jpg,2021-08-17,D1,D1,1,0.8175,Bombus_impatiens,92.8,,Bombus_rufocinctus,2.9,Bombus_bimaculatus,0.8,0.4372,0.9491,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\8-17-21_done\D1\Q8174779.JPG,Q8174779_1.jpg,2021-08-17,D1,D1,1,0.8359,Apis_mellifera,99.8,,Apis_mellifera,0.2,Apis_dorsata,0,0.0176,0.9707,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\8-17-21_done\D1\Q8174780.JPG,Q8174780_1.jpg,2021-08-17,D1,D1,1,0.7671,Bombus_impatiens,91.4,,Bombus_bimaculatus,6.1,Bombus_perplexus,0.4,0.4131,0.9491,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\8-17-21_done\D1\Q8174781.JPG,Q8174781_1.jpg,2021-08-17,D1,D1,1,0.7585,Bombus_impatiens,98.3,,Bombus_griseocollis,0.7,Bombus_bimaculatus,0.7,0.1066,0.9491,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\8-17-21_done\D1\Q8174782.JPG,Q8174782_1.jpg,2021-08-17,D1,D1,1,0.8317,Bombus_impatiens,95.7,,Bombus_griseocollis,3.2,Bombus_affinis,0.4,0.2266,0.9491,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\8-17-21_done\D1\Q8174783.JPG,Q8174783_1.jpg,2021-08-17,D1,D1,1,0.7907,Coleoptera,98.8,,Lepidoptera,0.4,Wasp,0.3,0.0871,0.9916,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\8-17-21_done\D1\Q8174784.JPG,Q8174784_1.jpg,2021-08-17,D1,D1,1,0.7907,Coleoptera,93.9,,Lepidoptera,1.9,Wasp,1.6,0.3528,0.9916,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\8-17-21_done\D12\Q8174825.JPG,Q8174825_1.jpg,2021-08-17,D12,D12,1,0.7137,Apis_mellifera,99.9,,Lasioglossum,0,Halictus_ligatus,0,0.0145,0.9707,Hydrangea paniculata,Phantom,1004,Dense,Very dense,Mop-like panicle,4,White,1.5,,10,98.3
Braatz_images\8-17-21_done\D13\Q8174831.JPG,Q8174831_1.jpg,2021-08-17,D13,D13,1,0.7265,Apis_mellifera,99.7,,Apis_mellifera,0.1,Syrphidae,0,0.0335,0.9707,Hydrangea paniculata,Ruby,98053,Half-open,0,Mop-like panicle,4,Pink,0,,0,232.8
Braatz_images\8-17-21_done\D13\Q8174832.JPG,Q8174832_1.jpg,2021-08-17,D13,D13,1,0.7174,Bombus_impatiens,94.9,,Xylocopa_virginica,1.9,Megachile,0.7,0.3369,0.9491,Hydrangea paniculata,Ruby,98053,Half-open,0,Mop-like panicle,4,Pink,0,,0,232.8
Braatz_images\8-17-21_done\D14\Q8174837.JPG,Q8174837_1.jpg,2021-08-17,D14,D14,1,0.7696,Apis_mellifera,83.9,,Apis_mellifera,16,Andrena_florea,0,0.4482,0.9707,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\8-17-21_done\D14\Q8174838.JPG,Q8174838_1.jpg,2021-08-17,D14,D14,1,0.7687,Apis_mellifera,97.1,,Apis_mellifera,2.4,Augochloropsis,0.1,0.1648,0.9707,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
